COM COD,COURSE NO.,COURSE TITLE,CREDITS,SEC,ROOM,DAYS & HOURS,INSTRUCTOR,MIDSEM,COMPRE
2863,BIO F101,INTRO TO BIO SCI,2-1-3,L1,5102,M W 2,"SHILPI GARG, Meghana Tare, Prabhat Nath Jha",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,L2,5102,M W 4,"Shilpi Garg, Meghana Tare, Prabhat Nath Jha",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T1,6154,F 1,Shashi Prakash Singh,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T2,6157,F 1,Sushmita Basu,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T3,6108,F 1,Meghana Tare,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T4,6158,F 1,Shilpi Garg,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T5,6159,F 1,B Vani,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T6,6160,F 1,P. Yadukrishnan,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T7,6161,F 1,Jitendra Panwar,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T8,6153,T 7,Sushmita Basu,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T9,6156,T 8,B Vani,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T10,6158,T 9,Mukul Joshi,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T11,6159,T 9,Jigneshkumar Dahyabhai ..,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T12,6102,T 9,Prabhat Nath Jha,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,T13,6109,T 9,Jitendra Panwar,10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P1,2217,M 6 7,"Vishal Saxena, Poorva Saxena(RS)",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P2,2217,F 6 7,"SUDESHNA MUKHERJEE (Co), Sushama Biswas(RS)",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P3,2217,F 3 4,"Sushmita Basu, Abha Gupta(RS)",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P4,2217,M 1 2,"Manjil(RS), Rahul Bhati(RS)",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P5,2217,W 1 2,"P. Yadukrishnan, Mukul Srivastava(RS)",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P6,2217,Th 6 7,"Viraaj Kumar Kulshres..(RS), Shibasish Chowdhury",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P7,2217,T 1 2,"Himanshi Kumari(RS), Mohit Gupta(RS)",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P8,2217,T 3 4,"Satya Omprabha(RS), Himadri Sharma(RS)",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P9,2217,T 6 7,"Charudutt Poonia(RS), Sandhya Amol Marathe",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P10,2217,Th 3 4,"Himanshi Kumari(RS), Aniket Rana(RS)",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P11,2217,F 1 2,"Jigneshkumar Dahyabhai .., Gitika Sharma(RS)",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P12,2217,W 3 4,"Saswata Rath(RS), Mohit Rana(RS)",10/03 FN2,05/05 AN
2863,BIO F101,INTRO TO BIO SCI,2-1-3,P13,2217,W 6 7,"Rajdeep Chowdhury, Garge Nachiket Dattat..(RS)",10/03 FN2,05/05 AN
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P1,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P2,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P3,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P4,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P5,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P6,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P7,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P8,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P9,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P10,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P11,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P12,CANCLED,,,,
1001,BIO F110,BIOLOGY LABORATORY,--2-1,P13,CANCLED,,,,
1002,BIO F111,GENERAL BIOLOGY,3---3,L1,5102,M W 2,SHILPI GARG,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T1,6154,F 1,Shashi Prakash Singh,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T2,6157,F 1,Sushmita Basu,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T3,6108,F 1,Meghana Tare,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T4,6158,F 1,Shilpi Garg,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T5,6159,F 1,B Vani,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T6,6160,F 1,P. Yadukrishnan,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T7,6161,F 1,Jitendra Panwar,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T8,6153,T 7,Sushmita Basu,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T9,6156,T 8,B Vani,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T10,6158,T 9,Mukul Joshi,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T11,6159,T 9,Jigneshkumar Dahyabhai ..,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T12,6102,T 9,Prabhat Nath Jha,10/03 FN2,05/05 AN
1002,BIO F111,GENERAL BIOLOGY,3---3,T13,6109,T 9,Jitendra Panwar,10/03 FN2,05/05 AN
1423,BIO F215,BIOPHYSICS,3---3,L1,6156,T Th F 2,"SHIBASISH CHOWDHURY, Sandipan Dutta",09/03 FN1,02/05 FN
1423,BIO F215,BIOPHYSICS,3---3,T1,6164,F 9,"Shibasish Chowdhury, Sandipan Dutta",09/03 FN1,02/05 FN
1779,BIO F231,BIOLOGY PROJECT LAB,----3,L1,6164,F 10,"SHILPI GARG, Prabhat Nath Jha",13/03 FN2,13/05 AN
1779,BIO F231,BIOLOGY PROJECT LAB,----3,P1,3254_I,M W 9 10,"Shilpi Garg, Prabhat Nath Jha, Sonali J Jain(RS), Abhimanyu Kumar(RS), Shelly Chauhan(RS), Lourdes Jennifer S(RS)",13/03 FN2,13/05 AN
1424,BIO F241,ECOLOGY & ENVIRON SCI,3---3,L1,6161,M W 4 T 10,"B VANI, Sandhya Amol Marathe",12/03 FN1,11/05 FN
1424,BIO F241,ECOLOGY & ENVIRON SCI,3---3,T1,6151,T 1,"B Vani, Sandhya Amol Marathe",12/03 FN1,11/05 FN
1430,BIO F242,INTRO TO BIOINFORMATICS,3---3,L1,6157,M W 2 T 9,"SHIBASISH CHOWDHURY, Sushmita Basu",12/03 AN1,12/05 FN
1430,BIO F242,INTRO TO BIOINFORMATICS,3---3,T1,6157,M 1,"Shibasish Chowdhury, Sushmita Basu, Sulagno Chakraborty(RS)",12/03 AN1,12/05 FN
1425,BIO F243,GENETICS,3---3,L1,6105,M W 5 Th 10,"SUDESHNA MUKHERJEE, Sanjay Kumar Verma",13/03 AN1,14/05 FN
1425,BIO F243,GENETICS,3---3,T1,6164,F 1,"Sudeshna Mukherjee, Sanjay Kumar Verma",13/03 AN1,14/05 FN
1426,BIO F244,INSTRU METHODS OF ANAL,1-3-4,L1,6151,F 4,"PANKAJ KUMAR SHARMA, P R Deepa, Sanjay Kumar Verma",10/03 AN1,06/05 FN
1426,BIO F244,INSTRU METHODS OF ANAL,1-3-4,P1,3155,T Th 3 4 5,"Pankaj Kumar Sharma, Shashi Prakash Singh, P. Yadukrishnan, Meghana Tare, P R Deepa, Sanjay Kumar Verma, Ritobrata Bhattacharyya(RS), Ananya Bhatt(RS), Juhi Kumari(RS), Lisa Kabiraj(RS)",10/03 AN1,06/05 FN
1426,BIO F244,INSTRU METHODS OF ANAL,1-3-4,P2,3155,T Th 7 8 9,"Pankaj Kumar Sharma, Shashi Prakash Singh, P. Yadukrishnan, Meghana Tare, P R Deepa, Sanjay Kumar Verma, Priya Sharma(RS), Subhojit Roy(RS), Shraddha Gupta(RS), Ritu Jangir(RS), KM Vidisha Kumari(RS)",10/03 AN1,06/05 FN
1651,BIO F266,STUDY PROJECT,----3,L1,,,RAJDEEP CHOWDHURY,,
1454,BIO F314,CONSERVATION BIOLOGY,2-1-3,L1,6162,M W 10,"SANDHYA AMOL MARATHE, Pankaj Kumar Sharma",13/03 FN2,13/05 AN
1454,BIO F314,CONSERVATION BIOLOGY,2-1-3,P1,,F 10,"Sandhya Amol Marathe, Pankaj Kumar Sharma",13/03 FN2,13/05 AN
2287,BIO F315,APPLIED NUTRITION & NUTRACEUTI,2---2,L1,1220,M W 8,"PANKAJ KUMAR SHARMA, P R Deepa",10/03 FN1,05/05 FN
1431,BIO F341,DEVELOPMENTAL BIOLOGY,3---3,L1,6153,M W 3 S 4,"SYAMANTAK MAJUMDER, Meghana Tare",14/03 AN1,16/05 FN
1431,BIO F341,DEVELOPMENTAL BIOLOGY,3---3,T1,6153,Th 1,"Syamantak Majumder, Meghana Tare, Shiva Chaudhary(RS)",14/03 AN1,16/05 FN
1432,BIO F342,IMMUNOLOGY,3---3,L1,6157,T Th F 4,"SOUMITRA GHOSH, Ashis Kumar Das",09/03 AN1,04/05 FN
1432,BIO F342,IMMUNOLOGY,3---3,T1,6153,W 10,"Soumitra Ghosh, Ashis Kumar Das",09/03 AN1,04/05 FN
1650,BIO F366,LABORATORY PROJECT,----3,L1,,,RAJDEEP CHOWDHURY,,
1736,BIO F367,LABORATORY PROJECT,----3,L1,,,RAJDEEP CHOWDHURY,,
1685,BIO F376,DESIGN PROJECT,----3,L1,,,RAJDEEP CHOWDHURY,,
1752,BIO F377,DESIGN PROJECT,----3,L1,,,RAJDEEP CHOWDHURY,,
1434,BIO F418,GENETIC ENGINEERING TECH,1-3-4,L1,6162,F 10,"MUKUL JOSHI, Shashi Prakash Singh",13/03 FN2,13/05 AN
1434,BIO F418,GENETIC ENGINEERING TECH,1-3-4,P1,3222,M W 9 10 11,"Mukul Joshi, Shashi Prakash Singh, Era Sharma(RS), Pranshu(RS), Shristy Shreya(RS), Mahima Sharma(RS)",13/03 FN2,13/05 AN
1710,BIO F491,SPECIAL PROJECT,----3,L1,,,RAJDEEP CHOWDHURY,,
111,BIO G515,STEM CELL & REGENER BIO,3-1-4,L1,1201(F) 6159(M W),M W 4 F 8,"RAJDEEP CHOWDHURY, Soumitra Ghosh",12/03 FN2,11/05 AN
2124,BIO G545,MOL PARASIT & VECTOR BIO,----5,L1,6161,T Th F 4,VISHAL SAXENA,09/03 AN2,04/05 AN
2168,BIO G561,ADV RECOMBINANT DNA TECH,3-2-5,L1,1203(F) 6104(M W),M W 3 F 9,ASHIS KUMAR DAS,14/03 AN2,16/05 AN
203,BIO G642,EXPERIMENTAL TECHNIQUES,----4,L1,6161,W 5,"VISHAL SAXENA, Syamantak Majumder",13/03 AN2,14/05 AN
203,BIO G642,EXPERIMENTAL TECHNIQUES,----4,P1,3222,T Th 7 8 9 10,"Vishal Saxena, Syamantak Majumder, Chakraborty Srinjoy S..(RS), Hariharan J(RS)",13/03 AN2,14/05 AN
956,BIO G643,PLANT BIOTECHNOLOGY,3-2-5,L1,6158,T Th F 5,"JITENDRA PANWAR, Mukul Joshi",11/03 FN2,08/05 AN
956,BIO G643,PLANT BIOTECHNOLOGY,3-2-5,P1,3176-I,T 1 2 3,"Jitendra Panwar, Mukul Joshi, Chetan V N(RS)",11/03 FN2,08/05 AN
1374,BIOT F416,INTRO TO PHARMA BIOTECH,3---3,L1,6158,M W F 9,"VISHAL SAXENA, Jigneshkumar Dahyabhai ..",11/03 AN1,09/05 FN
549,BITS C790T,INDEPENDENT STUDY,----1,L1,,,SHAMIK CHAKRABORTY,,
596,BITS C791T,TEACHING PRACTICE I,----1,L1,,,SHAMIK CHAKRABORTY,,
520,BITS C797T,PH D SEMINAR,----1,L1,,,SHAMIK CHAKRABORTY,,
553,BITS C799T,PH D THESIS,----10,L1,,,SHAMIK CHAKRABORTY,,
2187,BITS E574,STUDY IN ADVANCED TOPIC II,----5,L1,,,SHAMIK CHAKRABORTY,,
2488,BITS E584,CASE STUDIES II,3---4,L1,CANCLED,,,,
2490,BITS E594,READING COURSE II,--2-5,L1,,,SHAMIK CHAKRABORTY,,
857,BITS E793T,PRACTICE LECT SERIES I,----1,L1,,,SHAMIK CHAKRABORTY,,
2985,BITS F101-2,SOCIAL CONDUCT,----1,L1,,,"TANU SHUKLA, Madhurima Das, Virendra Singh Nirban",,
2861,BITS F102,INNO & DES THINK,1---1,L1,5102,T 7,Jyoti,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,L2,5102,F 8,LEELA RANI,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,L3,5102,T 8,Arya Kumar,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T1,1201,Th 1,Shriya Raina,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T2,1202,Th 1,Hemant Sharma,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T3,1204,Th 1,Muthukumar G,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T4,1205,Th 1,Prashant Uday Manohar,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T5,1226,Th 1,Vinayak Devendra Malaghan,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T6,1227,Th 1,Moammad Faraz Naim,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T7,1233,Th 1,Yash Sinha,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T8,2203,M 1,Sheth Pratik Nitinchandra,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T9,5105,W 1,Moammad Faraz Naim,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T10,1233,M 1,Nirankush Dutta,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T11,1234,M 1,Aneesh A M,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T12,2204,M 1,Shriya Raina,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T13,1227,M 1,Sanchari Thakur,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T14,5101,M 1,Arpan Das,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T15,5102,M 1,Rakhi Agrawal,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T16,6160,T 8,Moammad Faraz Naim,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T17,6161,T 8,Nirankush Dutta,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T18,1219,T 8,Faizan Mohammad Rashid,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T19,6162,T 8,Aritra Banerjee,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T20,6152,T 8,Deepak Chitkara,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T21,1220,T 8,Sharda Tripathi,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T22,1202,T 8,Vinay Chamola,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T23,6159,Th 8,Prashant Uday Manohar,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T24,1219,Th 8,Faizan Mohammad Rashid,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T25,6160,Th 8,Aritra Banerjee,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T26,6161,Th 8,Arpan Das,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T27,1220,Th 8,Vinay Chamola,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T28,6104,Th 8,Rakhi Agrawal,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T29,6108,Th 8,Yash Sinha,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T30,6162,Th 8,Nitika Grover,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T31,6104,W 1,Vinayak Devendra Malaghan,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T32,1222,W 1,Sanchari Thakur,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T33,1225,W 1,Muthukumar G,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T34,6157,W 7,Nitika Grover,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T35,1201,W 1,Aneesh A M,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T36,6162,W 1,Deepak Chitkara,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T37,1227,M 8,Hemant Sharma,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T38,1223,W 1,Sharda Tripathi,14/03 FN2,15/05 AN
2861,BITS F102,INNO & DES THINK,1---1,T39,1205,F 4,Faizan Mohammad Rashid,14/03 FN2,15/05 AN
1004,BITS F111,THERMODYNAMICS,3---3,L1,6163,M W 2 T 9,NAVIN SINGH,10/03 AN2,06/05 AN
1004,BITS F111,THERMODYNAMICS,3---3,T1,6163,F 1,Navin Singh,10/03 AN2,06/05 AN
1004,BITS F111,THERMODYNAMICS,3---3,T2,6151,M 1,Gokul Venkatasubraman..(RS),10/03 AN2,06/05 AN
1005,BITS F112,TECHNICAL REPORT WRITING,2---2,L1,6101,S 1 2,SUSHILA SHEKHAWAT,13/03 FN1,13/05 FN
1860,BITS F114,GENERAL MATHEMATICS II,3---3,L1,6107,M W 4 Th 8,ASHISH TIWARI,09/03 FN2,02/05 AN
1860,BITS F114,GENERAL MATHEMATICS II,3---3,T1,6152,W 1,Ashish Tiwari,09/03 FN2,02/05 AN
1892,BITS F214,SCIENCE TECH & MODERNITY,3---3,L1,6155,M W 3 Th 9,NATASHA HAZARIKA,14/03 AN1,16/05 FN
1632,BITS F225,ENVIRONMENTAL STUDIES,3---3,L1,5102,M W F 10,"B VANI, Banasri Roy, Ravikumar Guntu, Amrita Bhattacharjee(RS)",08/03 FN1,30/04 FN
1632,BITS F225,ENVIRONMENTAL STUDIES,3---3,L2,5106,T Th F 6,"B Vani, Ravikumar Guntu, Amrita Bhattacharjee(RS)",08/03 FN1,30/04 FN
2303,BITS F226,SOFT SKILLS FOR PROFESSIONALS,3---3,L1,6155,M W F 7,SANGEETA SHARMA,14/03 FN1,15/05 FN
2606,BITS F235,DIGITAL FUNDAMENTALS,----4,L1,5103,M 3 4,DINESH RANO,07/03 AN2,04/05 AN
2606,BITS F235,DIGITAL FUNDAMENTALS,----4,P1,6114,W 3 4,Shreya Chandravanshi(RS),07/03 AN2,04/05 AN
2752,BITS F241,SYSTEMS ENGG PRINCIPLES,----4,L1,5103,W 4,MANI SANKAR DASGUPTA,08/03 FN1,30/04 FN
2752,BITS F241,SYSTEMS ENGG PRINCIPLES,----4,T1,6160,T 9,Mani Sankar Dasgupta,08/03 FN1,30/04 FN
1332,BITS F311,IMAGE PROCESSING,3---3,L1,6101,M W 5 Th 10,SUNDARESAN RAMAN,13/03 AN1,14/05 FN
2277,BITS F314,GAME THEO AND ITS APPL,3---3,L1,6163,M W F 8,SURUCHI SHRIMALI,10/03 FN1,05/05 FN
1511,BITS F316,NONLINEAR DYNA & CHAOS,3---3,L1,1225,M W 2 T 9,TAPOMOY GUHA SARKAR,12/03 AN1,12/05 FN
1791,BITS F382,READING COURSE,----3,L1,,,SACHIN ULHASRAO BELGA..,,
1512,BITS F385,INTRO TO GENDER STUDIES,3---3,L1,6105,M W F 8,MADHURIMA DAS,10/03 FN1,05/05 FN
1337,BITS F386,QUANTUM INFO & COMPUTING,3---3,L1,6153,M W F 7,JAYENDRA NATH BANDYOP..,14/03 FN1,15/05 FN
1592,BITS F412,PRACTICE SCHOOL II,----20,L1,,,PS DEAN,,
1615,BITS F413,PRACTICE SCHOOL II,----20,L1,,,PS DEAN,,
1248,BITS F415,INTRODUCTION TO MEMS,3-1-4,L1,6103,T Th F 3,SACHIN ULHASRAO BELGA..,10/03 AN1,06/05 FN
1808,BITS F416,INTRO TO NANO SCIENCE,3---3,L1,1233,M W F 7,"SARBANI GHOSH, Saptarshi Chowdhury(RS)",14/03 FN1,15/05 FN
1809,BITS F417,MICRO-FLUIDICS & ITS APP,----4,L1,1204,M W F 7,SAIKAT BHATTACHARJEE,14/03 FN1,15/05 FN
1770,BITS F418,INTRO TO BIOMEDICAL ENGG,3-1-4,L1,1234,M W F 7,"VENKATESH KADBUR PRAB.., Soumitra Ghosh",14/03 FN1,15/05 FN
1593,BITS F421T,THESIS,----16,L1,,,SACHIN ULHASRAO BELGA..,,
1616,BITS F422T,THESIS,----16,L1,,,SACHIN ULHASRAO BELGA..,,
1617,BITS F423T,THESIS,----9,L1,,,SACHIN ULHASRAO BELGA..,,
1619,BITS F424T,THESIS,----9,L1,,,SACHIN ULHASRAO BELGA..,,
2833,BITS F425T,THESIS,----20,L1,,,,,
2834,BITS F426T,THESIS,----20,L1,,,,,
2317,BITS F427,DIGITAL MARKETING,3---3,L1,6158,T Th F 2,NIRANKUSH DUTTA,09/03 FN1,02/05 FN
1811,BITS F441,ROBOTICS,3---3,L1,6104,M W F 7,YOGESH SINGH,14/03 FN1,15/05 FN
1812,BITS F442,REMOTE SENS & IMAGE PROC,3---3,L1,1202,M W 5 Th 10,SANCHARI THAKUR,13/03 AN1,14/05 FN
2433,BITS F451,AUTONOMOUS MOBILE ROBOTICS,3---3,L1,6103,M W 4 T 10,AVINASH GAUTAM,12/03 FN1,11/05 FN
2434,BITS F452,BLOCKCHAIN TECHNOLOGY,3---3,L1,6104,M W F 9,ASHUTOSH BHATIA,11/03 AN1,09/05 FN
2518,BITS F455,ANALYTICS FOR SUPPLY CHAIN,3---3,L1,6162,M W F 7,SATYENDRA KR SHARMA,14/03 FN1,15/05 FN
2760,BITS F459,COMPUTER VISION,----4,L1,6101,T Th F 2,GOPAL SINGH PHARTIYAL,09/03 FN1,02/05 FN
2760,BITS F459,COMPUTER VISION,----4,P1,6114,Th 11 12,Prashant Umrao(RS),09/03 FN1,02/05 FN
1338,BITS F463,CRYPTOGRAPHY,3---3,L1,6103,M W F 7,"ABHISHEK MISHRA, Amit Dua",14/03 FN1,15/05 FN
1339,BITS F464,MACHINE LEARNING,3---3,L1,6101,M W F 7,RAKHI AGRAWAL,14/03 FN1,15/05 FN
1339,BITS F464,MACHINE LEARNING,3---3,P1,6019,Th 1 2,Anubhav Pandey(RS),14/03 FN1,15/05 FN
1339,BITS F464,MACHINE LEARNING,3---3,P2,6114,M 10 11,Anubhav Pandey(RS),14/03 FN1,15/05 FN
1339,BITS F464,MACHINE LEARNING,3---3,P3,6013,S 3 4,Prashant Trivedi,14/03 FN1,15/05 FN
2779,BITS F471,INTRO TO LARGE LANGUAGE MODELS,----3,L1,6102,T Th F 3,DHRUV KUMAR,10/03 AN1,06/05 FN
2779,BITS F471,INTRO TO LARGE LANGUAGE MODELS,----3,P1,6017,S 1 2,Shivam Lahoria(RS),10/03 AN1,06/05 FN
2779,BITS F471,INTRO TO LARGE LANGUAGE MODELS,----3,P2,6114,S 8 9,Shivam Lahoria(RS),10/03 AN1,06/05 FN
1641,BITS F482,CREAT & LEAD ENTREP ORGN,3---3,L1,6152,T Th F 3,"ARYA KUMAR, Jyoti",10/03 AN1,06/05 FN
1852,BITS F490,PROJECT MANAGEMENT,----4,L1,6157,T Th F 2,RAJESH MATAI,09/03 FN1,02/05 FN
499,BITS G511,ADVANCED PROJECT,----5,P1,,,SHAMIK CHAKRABORTY,,
547,BITS G513,STUDY IN ADVANCED TOPICS,----5,L1,,,SHAMIK CHAKRABORTY,,
754,BITS G529,RESEARCH PROJECT I,----6,L1,,,SHAMIK CHAKRABORTY,,
755,BITS G539,RESEARCH PROJECT II,----6,L1,,,SHAMIK CHAKRABORTY,,
2003,BITS G540,RESEARCH PRACTICE,----4,L1,,,SHAMIK CHAKRABORTY,,
559,BITS G560,PRACTICE SCHOOL,----20,L1,CANCLED,,,,
575,BITS G561T,DISSERTATION,----16,L1,CANCLED,,,,
2164,BITS G562T,DISSERTATION,----16,L1,CANCLED,,,,
756,BITS G629T,DISSERTATION,----16,L1,,,SHAMIK CHAKRABORTY,,
809,BITS G639,PRACTICE SCHOOL,----20,L1,,,PS DEAN,,
2053,BITS G640,PRACTICE SCHOOL,----20,L1,CANCLED,,,,
757,BITS G649,READING COURSE,----5,L1,,,SHAMIK CHAKRABORTY,,
2167,BITS G661,RESEARCH METHODOLOGY I,----5,L1,,,SHAMIK CHAKRABORTY,,
2984,BITS K101-2,PHYSICAL WELL-BEING AND CREATI,----1,L1,,M W F 9,NAVIN SINGH,,
1191,CE F241,ANALYSIS OF STRUCTURES,3---3,L1,1203,M 4 T 10 W 9,MANOJ KUMAR,12/03 FN1,11/05 FN
1191,CE F241,ANALYSIS OF STRUCTURES,3---3,T1,1225,F 1,"Manoj Kumar, Durga M(RS)",12/03 FN1,11/05 FN
1191,CE F241,ANALYSIS OF STRUCTURES,3---3,T2,1226,F 1,"Mukund Lahoti, Kammari Vinodachari(RS)",12/03 FN1,11/05 FN
1192,CE F242,CONSTRUCTION PLAN & TECH,3---3,L1,1232,M W 5 Th 10,RAJIV GUPTA,13/03 AN1,14/05 FN
1192,CE F242,CONSTRUCTION PLAN & TECH,3---3,T1,1219,T 1,Rajiv Gupta,13/03 AN1,14/05 FN
1192,CE F242,CONSTRUCTION PLAN & TECH,3---3,T2,6104,T 1,"Rahul(RS), Kumar Rishabh(RS)",13/03 AN1,14/05 FN
1193,CE F243,SOIL MECHANICS,3-1-4,L1,1232,T Th F 3,SAYANTAN CHAKRABORTY,09/03 FN1,02/05 FN
1193,CE F243,SOIL MECHANICS,3-1-4,T1,1234,F 9,"Sayantan Chakraborty, Suresh S(RS)",09/03 FN1,02/05 FN
